Nb de candidats ayant fait au moins un vœu confirmé PP;Nb de cddt ayant au moins une proposition Parcoursup;Etablissement;Type de formation de la scolarité;Profil synthétique candidat;Sexe;Académie de rattachement
1;1;Lycée Francois Mansart;Autre formation du secondaire;Autres;M;Créteil
1;1;Lycée Francois Mansart;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Créteil
1;;Lycée Francois Mansart;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
10;5;Lycée Francois Mansart;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Lycée Francois Mansart;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
2;1;Lycée Francois Mansart;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
3;2;Lycée Francois Mansart;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);F;Créteil
0;;Lycée Francois Mansart;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);M;Créteil
76;70;Lycée Francois Mansart;Terminale;Lycéens de Terminale;F;Créteil
86;74;Lycée Francois Mansart;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée Francois Rabelais;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
1;;Lycée Francois Rabelais;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Lycée Francois Rabelais;Certificats de spécialisation et FCIL;Etudiants (réorientation, mise à niveau);F;Créteil
1;1;Lycée Francois Rabelais;Certificats de spécialisation et FCIL;Etudiants (réorientation, mise à niveau);M;Créteil
4;4;Lycée Francois Rabelais;Mise à niveau (MANAA, MANH, ...);Etudiants (réorientation, mise à niveau);F;Créteil
2;2;Lycée Francois Rabelais;Mise à niveau (MANAA, MANH, ...);Etudiants (réorientation, mise à niveau);M;Créteil
30;27;Lycée Francois Rabelais;Terminale;Lycéens de Terminale;F;Créteil
20;18;Lycée Francois Rabelais;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée François Rabelais;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
25;20;Lycée François Rabelais;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
3;1;Lycée François Rabelais;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
5;3;Lycée François Rabelais;BTS - BTSA - BTSM;Non scolarisés;F;Paris
2;2;Lycée François Rabelais;BTS - BTSA - BTSM;Non scolarisés;M;Paris
72;68;Lycée François Rabelais;Terminale;Lycéens de Terminale;F;Paris
37;32;Lycée François Rabelais;Terminale;Lycéens de Terminale;M;Paris
0;;Lycée François Rabelais;Terminale;Non scolarisés;F;Paris
4;4;Lycée Francois Truffaut;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Lycée Francois Truffaut;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Francois Truffaut;Première;Autres;F;Versailles
223;193;Lycée Francois Truffaut;Terminale;Lycéens de Terminale;F;Versailles
147;116;Lycée Francois Truffaut;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Francois Truffaut;Terminale;Non scolarisés;F;Versailles
0;;Lycée Francois Truffaut;Terminale;Non scolarisés;M;Versailles
5;3;Lycée Francois Villon;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
2;2;Lycée Francois Villon;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
6;6;Lycée Francois Villon;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Lycée Francois Villon;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Francois Villon;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
0;;Lycée Francois Villon;Première;Autres;F;Versailles
0;;Lycée Francois Villon;Première;Autres;M;Versailles
0;;Lycée Francois Villon;Seconde;Autres;F;Versailles
71;63;Lycée Francois Villon;Terminale;Lycéens de Terminale;F;Paris
205;198;Lycée Francois Villon;Terminale;Lycéens de Terminale;F;Versailles
78;60;Lycée Francois Villon;Terminale;Lycéens de Terminale;M;Paris
156;138;Lycée Francois Villon;Terminale;Lycéens de Terminale;M;Versailles
1;1;Lycée Frederic Mistral;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Créteil
1;;Lycée Frederic Mistral;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
1;1;Lycée Frederic Mistral;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Lycée Frederic Mistral;Première;Autres;F;Créteil
261;241;Lycée Frederic Mistral;Terminale;Lycéens de Terminale;F;Créteil
202;168;Lycée Frederic Mistral;Terminale;Lycéens de Terminale;M;Créteil
22;18;Lycée Fresnel;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
11;6;Lycée Fresnel;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
2;2;Lycée Fresnel;BTS - BTSA - BTSM;Non scolarisés;F;Paris
17;10;Lycée Fresnel;Terminale;Lycéens de Terminale;F;Paris
39;24;Lycée Fresnel;Terminale;Lycéens de Terminale;M;Paris
0;;Lycée Fustel De Coulanges;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
3;2;Lycée Fustel De Coulanges;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;;Lycée Fustel De Coulanges;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
3;2;Lycée Fustel De Coulanges;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
1;;Lycée Fustel De Coulanges;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;Lycée Fustel De Coulanges;Première;Autres;F;Versailles
0;;Lycée Fustel De Coulanges;Première;Autres;M;Versailles
150;147;Lycée Fustel De Coulanges;Terminale;Lycéens de Terminale;F;Versailles
132;117;Lycée Fustel De Coulanges;Terminale;Lycéens de Terminale;M;Versailles
76;72;Lycée Gabriel Faure;Terminale;Lycéens de Terminale;F;Paris
80;69;Lycée Gabriel Faure;Terminale;Lycéens de Terminale;M;Paris
8;4;Lycée Galilee;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
4;3;Lycée Galilee;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Lycée Galilee;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
1;1;Lycée Galilee;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
0;;Lycée Galilee;Première;Autres;F;Créteil
0;;Lycée Galilee;Première;Autres;M;Créteil
150;148;Lycée Galilee;Terminale;Lycéens de Terminale;F;Créteil
105;96;Lycée Galilee;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée Galilee;Terminale;Non scolarisés;F;Créteil
2;2;Lycée Galilée;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
10;7;Lycée Galilée;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
9;7;Lycée Galilée;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
2;1;Lycée Galilée;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
2;1;Lycée Galilée;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;Lycée Galilée;Première;Autres;F;Versailles
331;314;Lycée Galilée;Terminale;Lycéens de Terminale;F;Versailles
353;300;Lycée Galilée;Terminale;Lycéens de Terminale;M;Versailles
1;;Lycée G A R A C;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
4;1;Lycée G A R A C;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée G A R A C;Terminale;Lycéens de Terminale;F;Versailles
70;60;Lycée G A R A C;Terminale;Lycéens de Terminale;M;Versailles
44;45;Lycée Gasnier Guy Sainte Bathilde;Terminale;Lycéens de Terminale;F;Créteil
48;46;Lycée Gasnier Guy Sainte Bathilde;Terminale;Lycéens de Terminale;M;Créteil
2;1;Lycée Gaspard Monge;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Gaspard Monge;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;Lycée Gaspard Monge;Seconde;Autres;M;Versailles
111;101;Lycée Gaspard Monge;Terminale;Lycéens de Terminale;F;Versailles
222;181;Lycée Gaspard Monge;Terminale;Lycéens de Terminale;M;Versailles
4;3;Lycée Gaston BACHELARD;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
9;6;Lycée Gaston BACHELARD;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Lycée Gaston BACHELARD;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
0;;Lycée Gaston BACHELARD;Première;Autres;M;Créteil
253;230;Lycée Gaston BACHELARD;Terminale;Lycéens de Terminale;F;Créteil
251;222;Lycée Gaston BACHELARD;Terminale;Lycéens de Terminale;M;Créteil
5;5;Lycée général du Groupe scolaire privé Bellevue Muhammed Hamidullah;Terminale;Lycéens de Terminale;F;Créteil
0;;Lycée général et technologique de Boulogne-Billancourt;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;;Lycée général et technologique de Boulogne-Billancourt;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée général et technologique de Boulogne-Billancourt;CPGE;Etudiants (réorientation, mise à niveau);F;Versailles
69;58;Lycée général et technologique de Boulogne-Billancourt;Terminale;Lycéens de Terminale;F;Versailles
114;93;Lycée général et technologique de Boulogne-Billancourt;Terminale;Lycéens de Terminale;M;Versailles
1;;Lycée général et technologique de Boulogne-Billancourt;Terminale;Non scolarisés;M;Versailles
5;5;Lycée général et technologique Ecole européenne de Paris La Défense;Terminale;Lycéens de Terminale;F;Versailles
6;5;Lycée général et technologique Ecole européenne de Paris La Défense;Terminale;Lycéens de Terminale;M;Versailles
1;1;Lycée général et technologique Jeanne d'Arc;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;Lycée général et technologique Jeanne d'Arc;Première;Autres;M;Versailles
23;23;Lycée général et technologique Jeanne d'Arc;Terminale;Lycéens de Terminale;F;Versailles
37;37;Lycée général et technologique Jeanne d'Arc;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée général et technologique Jeanne d'Arc;Terminale;Non scolarisés;M;Versailles
87;84;Lycée Général et Technologique Joséphine Baker;Terminale;Lycéens de Terminale;F;Créteil
57;57;Lycée Général et Technologique Joséphine Baker;Terminale;Lycéens de Terminale;M;Créteil
6;6;Lycée Général et Technologique La Lumière du Savoir;Terminale;Lycéens de Terminale;F;Versailles
2;2;Lycée Général et Technologique La Lumière du Savoir;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée général et technologique privé Ecole A;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
10;7;Lycée général et technologique privé Ecole A;Terminale;Lycéens de Terminale;F;Paris
7;7;Lycée général et technologique privé Ecole A;Terminale;Lycéens de Terminale;M;Paris
1;1;Lycée général et technologique privé la Salle Igny;Terminale;Lycéens de Terminale;F;Versailles
13;12;Lycée général et technologique privé la Salle Igny;Terminale;Lycéens de Terminale;M;Versailles
10;10;Lycée général et technologique privé Réussite Educative Valeurs et Epanouissement;Terminale;Lycéens de Terminale;F;Créteil
10;10;Lycée général et technologique privé Réussite Educative Valeurs et Epanouissement;Terminale;Lycéens de Terminale;M;Créteil
1;;Lycée général et technologique privé Sports études de Paris (SEDP);Terminale;Lycéens de Terminale;F;Créteil
9;3;Lycée général et technologique privé Sports études de Paris (SEDP);Terminale;Lycéens de Terminale;M;Créteil
7;7;LYCEE GENERAL PRIVE COURS DU HAMEAU;Terminale;Lycéens de Terminale;F;Créteil
5;2;LYCEE GENERAL PRIVE COURS DU HAMEAU;Terminale;Lycéens de Terminale;M;Créteil
24;24;Lycée général privée- Ecole Diagonale;Terminale;Lycéens de Terminale;F;Versailles
48;41;Lycée général privée- Ecole Diagonale;Terminale;Lycéens de Terminale;M;Versailles
21;21;LYCEE GENERAL PRIVEE LA FRATERNITE;Terminale;Lycéens de Terminale;F;Créteil
7;6;LYCEE GENERAL PRIVEE LA FRATERNITE;Terminale;Lycéens de Terminale;M;Créteil
8;8;LYCÉE GÉNÉRAL PRIVÉ EXCELLE;Terminale;Lycéens de Terminale;F;Créteil
4;3;LYCÉE GÉNÉRAL PRIVÉ EXCELLE;Terminale;Lycéens de Terminale;M;Créteil
11;11;LYCEE GENERAL PRIVE FILLES GROUPE SCOLAIRE ISE;Terminale;Lycéens de Terminale;F;Créteil
1;1;LYCEE GENERAL PRIVE FILLES GROUPE SCOLAIRE ISE;Terminale;Non scolarisés;F;Créteil
3;3;Lycée général privé IQRA;Terminale;Lycéens de Terminale;F;Créteil
4;4;Lycée général privé IQRA;Terminale;Lycéens de Terminale;M;Créteil
29;28;LYCEE GENERAL PRIVE LA SALLE - SAINTE MARIE;Terminale;Lycéens de Terminale;F;Créteil
28;28;LYCEE GENERAL PRIVE LA SALLE - SAINTE MARIE;Terminale;Lycéens de Terminale;M;Créteil
0;;LYCEE GENERAL PRIVE LA SALLE - SAINTE MARIE;Terminale;Non scolarisés;M;Créteil
8;8;Lycée général privé Rudolf Steiner;Terminale;Lycéens de Terminale;F;Versailles
13;13;Lycée général privé Rudolf Steiner;Terminale;Lycéens de Terminale;M;Versailles
0;;LYCEE GENERAL PRIVE SAINT-AUGUSTIN;Première;Autres;F;Versailles
31;30;LYCEE GENERAL PRIVE SAINT-AUGUSTIN;Terminale;Lycéens de Terminale;F;Versailles
47;45;LYCEE GENERAL PRIVE SAINT-AUGUSTIN;Terminale;Lycéens de Terminale;M;Versailles
39;38;LYCEE GENERAL PRIVE SAINTE MARIE;Terminale;Lycéens de Terminale;F;Créteil
23;23;LYCEE GENERAL PRIVE SAINTE MARIE;Terminale;Lycéens de Terminale;M;Créteil
45;43;LYCEE GENERAL PRIVE SAINT GERMAIN;Terminale;Lycéens de Terminale;F;Créteil
63;59;LYCEE GENERAL PRIVE SAINT GERMAIN;Terminale;Lycéens de Terminale;M;Créteil
37;37;LYCEE GENERAL PRIVE SAINT JOSEPH LA SALLE;Terminale;Lycéens de Terminale;F;Créteil
42;42;LYCEE GENERAL PRIVE SAINT JOSEPH LA SALLE;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée Geoffroy-St-Hilaire;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
19;15;Lycée Geoffroy-St-Hilaire;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
12;8;Lycée Geoffroy-St-Hilaire;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Geoffroy-St-Hilaire;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
0;;Lycée Geoffroy-St-Hilaire;Première;Autres;F;Versailles
0;;Lycée Geoffroy-St-Hilaire;Première;Autres;M;Versailles
0;;Lycée Geoffroy-St-Hilaire;Seconde;Autres;F;Versailles
0;;Lycée Geoffroy-St-Hilaire;Seconde;Autres;M;Versailles
309;284;Lycée Geoffroy-St-Hilaire;Terminale;Lycéens de Terminale;F;Versailles
271;249;Lycée Geoffroy-St-Hilaire;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Geoffroy-St-Hilaire;Terminale;Non scolarisés;M;Versailles
2;1;Lycée George Sand;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
1;;Lycée George Sand;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
2;2;Lycée George Sand;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée George Sand;Première;Autres;F;Versailles
112;102;Lycée George Sand;Terminale;Lycéens de Terminale;F;Créteil
222;199;Lycée George Sand;Terminale;Lycéens de Terminale;F;Versailles
83;72;Lycée George Sand;Terminale;Lycéens de Terminale;M;Créteil
221;175;Lycée George Sand;Terminale;Lycéens de Terminale;M;Versailles
10;4;Lycée Georges Braque;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
5;2;Lycée Georges Braque;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Georges Braque;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
1;1;Lycée Georges Braque;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
7;7;Lycée Georges Braque;Certificats de spécialisation et FCIL;Etudiants (réorientation, mise à niveau);F;Versailles
7;6;Lycée Georges Braque;Certificats de spécialisation et FCIL;Etudiants (réorientation, mise à niveau);M;Versailles
10;8;Lycée Georges Braque;DCG;Etudiants (réorientation, mise à niveau);F;Versailles
14;12;Lycée Georges Braque;DCG;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Georges Braque;DCG;Non scolarisés;M;Versailles
0;;Lycée Georges Braque;Première;Autres;F;Versailles
0;;Lycée Georges Braque;Première;Autres;M;Versailles
249;230;Lycée Georges Braque;Terminale;Lycéens de Terminale;F;Versailles
190;161;Lycée Georges Braque;Terminale;Lycéens de Terminale;M;Versailles
1;1;Lycée Georges Braque;Terminale;Non scolarisés;F;Versailles
4;2;Lycée Georges Brassens;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
0;;Lycée Georges Brassens;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
4;2;Lycée Georges Brassens;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
4;4;Lycée Georges Brassens;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
8;7;Lycée Georges Brassens;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Lycée Georges Brassens;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Georges Brassens;Première;Autres;M;Versailles
275;253;Lycée Georges Brassens;Terminale;Lycéens de Terminale;F;Créteil
113;103;Lycée Georges Brassens;Terminale;Lycéens de Terminale;F;Versailles
229;171;Lycée Georges Brassens;Terminale;Lycéens de Terminale;M;Créteil
236;195;Lycée Georges Brassens;Terminale;Lycéens de Terminale;M;Versailles
49;42;Lycée Georges Leven;Terminale;Lycéens de Terminale;F;Paris
42;41;Lycée Georges Leven;Terminale;Lycéens de Terminale;M;Paris
10;4;Lycée Georges Pompidou/Michel Ange;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
6;3;Lycée Georges Pompidou/Michel Ange;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Georges Pompidou/Michel Ange;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
0;;Lycée Georges Pompidou/Michel Ange;Première;Autres;M;Versailles
136;115;Lycée Georges Pompidou/Michel Ange;Terminale;Lycéens de Terminale;F;Versailles
75;60;Lycée Georges Pompidou/Michel Ange;Terminale;Lycéens de Terminale;M;Versailles
144;132;Lycée Gerard De Nerval;Terminale;Lycéens de Terminale;F;Versailles
122;107;Lycée Gerard De Nerval;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Gerson;Première;Autres;F;Paris
52;52;Lycée Gerson;Terminale;Lycéens de Terminale;F;Paris
66;66;Lycée Gerson;Terminale;Lycéens de Terminale;M;Paris
6;5;Lycée Gregor Mendel;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
1;2;Lycée Gregor Mendel;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Lycée Gregor Mendel;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
2;1;Lycée Gregor Mendel;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
0;;Lycée Gregor Mendel;Première;Autres;F;Créteil
87;76;Lycée Gregor Mendel;Terminale;Lycéens de Terminale;F;Créteil
59;54;Lycée Gregor Mendel;Terminale;Lycéens de Terminale;M;Créteil
1;1;Lycée GT Paris Football Club Academy;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
4;4;Lycée GT Paris Football Club Academy;Terminale;Lycéens de Terminale;F;Créteil
8;5;Lycée GT Paris Football Club Academy;Terminale;Lycéens de Terminale;M;Créteil
33;32;Lycée GT Saint-Joseph;Terminale;Lycéens de Terminale;F;Créteil
