Nb de candidats ayant fait au moins un vœu confirmé PP;Nb de cddt ayant au moins une proposition Parcoursup;Etablissement;Type de formation de la scolarité;Profil synthétique candidat;Sexe;Académie de rattachement
3;3;Lycée Fragonard;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
1;1;Lycée Fragonard;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
184;170;Lycée Fragonard;Terminale;Lycéens de Terminale;F;Versailles
153;137;Lycée Fragonard;Terminale;Lycéens de Terminale;M;Versailles
1;1;Lycée France Quéré - Votre Ecole chez vous;Terminale;Lycéens de Terminale;F;Paris
2;2;Lycée France Quéré - Votre Ecole chez vous;Terminale;Lycéens de Terminale;M;Paris
79;79;Lycée Franco-Allemand;Terminale;Lycéens de Terminale;F;Versailles
70;70;Lycée Franco-Allemand;Terminale;Lycéens de Terminale;M;Versailles
2;1;Lycée Francois Arago;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
3;4;Lycée Francois Arago;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Lycée Francois Arago;Mentions complémentaires;Etudiants (réorientation, mise à niveau);M;Créteil
127;115;Lycée Francois Arago;Terminale;Lycéens de Terminale;F;Créteil
137;122;Lycée Francois Arago;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée Francois Arago;Terminale;Non scolarisés;M;Créteil
5;4;Lycée Francois Couperin;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
4;5;Lycée Francois Couperin;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
3;3;Lycée Francois Couperin;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
1;1;Lycée Francois Couperin;CPGE;Etudiants (réorientation, mise à niveau);F;Créteil
1;;Lycée Francois Couperin;CPGE;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Lycée Francois Couperin;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Créteil
0;;Lycée Francois Couperin;Première;Autres;F;Créteil
216;206;Lycée Francois Couperin;Terminale;Lycéens de Terminale;F;Créteil
166;153;Lycée Francois Couperin;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée Francoise Cabrini;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Lycée Francoise Cabrini;Première;Autres;F;Créteil
121;113;Lycée Francoise Cabrini;Terminale;Lycéens de Terminale;F;Créteil
133;125;Lycée Francoise Cabrini;Terminale;Lycéens de Terminale;M;Créteil
34;33;Lycée Francois Ier;CPGE;Etudiants (réorientation, mise à niveau);F;Créteil
22;21;Lycée Francois Ier;CPGE;Etudiants (réorientation, mise à niveau);M;Créteil
1;1;Lycée Francois Ier;CPGE;Non scolarisés;M;Créteil
1;1;Lycée Francois Ier;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);F;Créteil
2;2;Lycée Francois Ier;Formations préparatoires à l'enseignement supérieur;Etudiants (réorientation, mise à niveau);M;Créteil
0;1;Lycée Francois Ier;Licence sélective;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Lycée Francois Ier;Première;Autres;F;Créteil
0;;Lycée Francois Ier;Première;Autres;M;Créteil
175;168;Lycée Francois Ier;Terminale;Lycéens de Terminale;F;Créteil
132;125;Lycée Francois Ier;Terminale;Lycéens de Terminale;M;Créteil
223;205;Lycée Francois-Joseph Talma;Terminale;Lycéens de Terminale;F;Versailles
183;147;Lycée Francois-Joseph Talma;Terminale;Lycéens de Terminale;M;Versailles
1;;Lycée Francois Mansart;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Créteil
2;;Lycée Francois Mansart;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
14;12;Lycée Francois Mansart;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
1;;Lycée Francois Mansart;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
1;1;Lycée Francois Mansart;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
4;;Lycée Francois Mansart;Formations d'art, de design et du spectacle vivant;Etudiants (réorientation, mise à niveau);F;Créteil
64;55;Lycée Francois Mansart;Terminale;Lycéens de Terminale;F;Créteil
105;88;Lycée Francois Mansart;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée Francois Rabelais;CAAP;Non scolarisés;M;Créteil
1;2;Lycée Francois Rabelais;Mentions complémentaires;Etudiants (réorientation, mise à niveau);F;Créteil
3;3;Lycée Francois Rabelais;Mentions complémentaires;Etudiants (réorientation, mise à niveau);M;Créteil
2;3;Lycée Francois Rabelais;Mise à niveau (MANAA, MANH, ...);Etudiants (réorientation, mise à niveau);F;Créteil
7;6;Lycée Francois Rabelais;Mise à niveau (MANAA, MANH, ...);Etudiants (réorientation, mise à niveau);M;Créteil
23;23;Lycée Francois Rabelais;Terminale;Lycéens de Terminale;F;Créteil
25;20;Lycée Francois Rabelais;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée François Rabelais;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
28;22;Lycée François Rabelais;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
7;9;Lycée François Rabelais;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
4;4;Lycée François Rabelais;BTS - BTSA - BTSM;Non scolarisés;F;Paris
0;;Lycée François Rabelais;Première;Autres;F;Paris
78;67;Lycée François Rabelais;Terminale;Lycéens de Terminale;F;Paris
42;35;Lycée François Rabelais;Terminale;Lycéens de Terminale;M;Paris
1;1;Lycée François Rabelais;Terminale;Non scolarisés;M;Paris
0;;Lycée Francois Truffaut;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Lycée Francois Truffaut;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Francois Truffaut;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
241;216;Lycée Francois Truffaut;Terminale;Lycéens de Terminale;F;Versailles
146;117;Lycée Francois Truffaut;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Francois Truffaut;Terminale;Non scolarisés;F;Versailles
0;;Lycée Francois Villon;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
4;1;Lycée Francois Villon;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
1;;Lycée Francois Villon;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
1;2;Lycée Francois Villon;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
9;6;Lycée Francois Villon;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Francois Villon;BTS - BTSA - BTSM;Non scolarisés;F;Paris
3;2;Lycée Francois Villon;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
0;;Lycée Francois Villon;Première;Autres;F;Paris
91;79;Lycée Francois Villon;Terminale;Lycéens de Terminale;F;Paris
230;215;Lycée Francois Villon;Terminale;Lycéens de Terminale;F;Versailles
87;63;Lycée Francois Villon;Terminale;Lycéens de Terminale;M;Paris
143;127;Lycée Francois Villon;Terminale;Lycéens de Terminale;M;Versailles
1;1;Lycée Francois Villon;Terminale;Non scolarisés;F;Versailles
3;3;Lycée Frederic Mistral;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
0;;Lycée Frederic Mistral;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
0;;Lycée Frederic Mistral;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
0;;Lycée Frederic Mistral;Seconde;Autres;F;Créteil
250;222;Lycée Frederic Mistral;Terminale;Lycéens de Terminale;F;Créteil
201;157;Lycée Frederic Mistral;Terminale;Lycéens de Terminale;M;Créteil
1;1;Lycée Frederic Mistral;Terminale;Non scolarisés;F;Créteil
0;;Lycée Fresnel;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Paris
19;11;Lycée Fresnel;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Paris
13;11;Lycée Fresnel;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Paris
1;1;Lycée Fresnel;BTS - BTSA - BTSM;Non scolarisés;F;Paris
24;23;Lycée Fresnel;Terminale;Lycéens de Terminale;F;Paris
34;26;Lycée Fresnel;Terminale;Lycéens de Terminale;M;Paris
0;;Lycée Fustel De Coulanges;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
3;2;Lycée Fustel De Coulanges;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
2;3;Lycée Fustel De Coulanges;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
0;;Lycée Fustel De Coulanges;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
1;1;Lycée Fustel De Coulanges;CPGE;Etudiants (réorientation, mise à niveau);F;Versailles
195;186;Lycée Fustel De Coulanges;Terminale;Lycéens de Terminale;F;Versailles
138;127;Lycée Fustel De Coulanges;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Gabriel Faure;Seconde;Autres;F;Paris
84;78;Lycée Gabriel Faure;Terminale;Lycéens de Terminale;F;Paris
73;69;Lycée Gabriel Faure;Terminale;Lycéens de Terminale;M;Paris
0;;Lycée Galilee;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
0;;Lycée Galilee;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
2;2;Lycée Galilee;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
0;;Lycée Galilee;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
133;127;Lycée Galilee;Terminale;Lycéens de Terminale;F;Créteil
99;93;Lycée Galilee;Terminale;Lycéens de Terminale;M;Créteil
0;;Lycée Galilee;Terminale;Non scolarisés;M;Créteil
0;;Lycée Galilée;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);F;Versailles
1;1;Lycée Galilée;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
11;7;Lycée Galilée;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
4;3;Lycée Galilée;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
2;2;Lycée Galilée;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
1;2;Lycée Galilée;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
1;;Lycée Galilée;Licence sélective;Etudiants (réorientation, mise à niveau);F;Versailles
1;;Lycée Galilée;Mentions complémentaires;Etudiants (réorientation, mise à niveau);F;Versailles
9;9;Lycée Galilée;Mentions complémentaires;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Galilée;Seconde;Autres;F;Versailles
362;348;Lycée Galilée;Terminale;Lycéens de Terminale;F;Versailles
348;310;Lycée Galilée;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Galilée;Terminale;Non scolarisés;M;Versailles
3;3;Lycée G A R A C;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;2;Lycée G A R A C;Terminale;Lycéens de Terminale;F;Versailles
55;52;Lycée G A R A C;Terminale;Lycéens de Terminale;M;Versailles
49;47;Lycée Gasnier Guy Sainte Bathilde;Terminale;Lycéens de Terminale;F;Créteil
31;31;Lycée Gasnier Guy Sainte Bathilde;Terminale;Lycéens de Terminale;M;Créteil
1;1;Lycée Gaspard Monge;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
3;1;Lycée Gaspard Monge;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Gaspard Monge;Première;Autres;F;Versailles
1;;Lycée Gaspard Monge;Première;Non scolarisés;M;Versailles
79;74;Lycée Gaspard Monge;Terminale;Lycéens de Terminale;F;Versailles
193;164;Lycée Gaspard Monge;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Gaspard Monge;Terminale;Non scolarisés;M;Versailles
4;4;Lycée Gaston BACHELARD;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
13;12;Lycée Gaston BACHELARD;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
2;1;Lycée Gaston BACHELARD;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
0;1;Lycée Gaston BACHELARD;Prépa autres écoles (Arts, Audiovisuel, Hôtellerie, ...);Etudiants (réorientation, mise à niveau);F;Créteil
247;235;Lycée Gaston BACHELARD;Terminale;Lycéens de Terminale;F;Créteil
261;227;Lycée Gaston BACHELARD;Terminale;Lycéens de Terminale;M;Créteil
1;1;Lycée général et technologique de Boulogne-Billancourt;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
0;1;Lycée général et technologique de Boulogne-Billancourt;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
90;78;Lycée général et technologique de Boulogne-Billancourt;Terminale;Lycéens de Terminale;F;Versailles
103;92;Lycée général et technologique de Boulogne-Billancourt;Terminale;Lycéens de Terminale;M;Versailles
9;9;Lycée général et technologique Ecole européenne de Paris La Défense;Terminale;Lycéens de Terminale;F;Versailles
2;2;Lycée général et technologique Ecole européenne de Paris La Défense;Terminale;Lycéens de Terminale;M;Versailles
25;24;Lycée général et technologique Jeanne d'Arc;Terminale;Lycéens de Terminale;F;Versailles
38;37;Lycée général et technologique Jeanne d'Arc;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Général et Technologique La Lumière du Savoir;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Général et Technologique La Lumière du Savoir;Licence sélective;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Général et Technologique La Lumière du Savoir;Terminale;Lycéens de Terminale;F;Versailles
3;2;Lycée Général et Technologique La Lumière du Savoir;Terminale;Lycéens de Terminale;M;Versailles
5;5;Lycée général et technologique privé la Salle Igny;Terminale;Lycéens de Terminale;F;Versailles
3;3;Lycée général et technologique privé la Salle Igny;Terminale;Lycéens de Terminale;M;Versailles
3;3;Lycée général et technologique privé Sports études de Paris (SEDP);Terminale;Lycéens de Terminale;F;Créteil
9;6;Lycée général et technologique privé Sports études de Paris (SEDP);Terminale;Lycéens de Terminale;M;Créteil
2;2;LYCEE GENERAL PRIVE COURS DU HAMEAU;Terminale;Lycéens de Terminale;F;Créteil
9;9;LYCEE GENERAL PRIVE COURS DU HAMEAU;Terminale;Lycéens de Terminale;M;Créteil
22;20;Lycée général privée- Ecole Diagonale;Terminale;Lycéens de Terminale;F;Versailles
19;15;Lycée général privée- Ecole Diagonale;Terminale;Lycéens de Terminale;M;Versailles
28;28;LYCEE GENERAL PRIVEE LA FRATERNITE;Terminale;Lycéens de Terminale;F;Créteil
11;11;LYCEE GENERAL PRIVEE LA FRATERNITE;Terminale;Lycéens de Terminale;M;Créteil
3;3;LYCÉE GÉNÉRAL PRIVÉ EXCELLE;Terminale;Lycéens de Terminale;F;Créteil
3;2;LYCÉE GÉNÉRAL PRIVÉ EXCELLE;Terminale;Lycéens de Terminale;M;Créteil
15;15;LYCEE GENERAL PRIVE FILLES GROUPE SCOLAIRE ISE;Terminale;Lycéens de Terminale;F;Créteil
5;5;Lycée général privé IQRA;Terminale;Lycéens de Terminale;F;Créteil
8;7;LYCEE GENERAL PRIVE LA SALLE - SAINTE MARIE;Terminale;Lycéens de Terminale;F;Créteil
19;17;LYCEE GENERAL PRIVE LA SALLE - SAINTE MARIE;Terminale;Lycéens de Terminale;M;Créteil
5;5;Lycée général privé Rudolf Steiner;Terminale;Lycéens de Terminale;F;Versailles
3;3;Lycée général privé Rudolf Steiner;Terminale;Lycéens de Terminale;M;Versailles
0;;LYCEE GENERAL PRIVE SAINT-AUGUSTIN;Première;Autres;M;Versailles
22;22;LYCEE GENERAL PRIVE SAINT-AUGUSTIN;Terminale;Lycéens de Terminale;F;Versailles
42;40;LYCEE GENERAL PRIVE SAINT-AUGUSTIN;Terminale;Lycéens de Terminale;M;Versailles
29;28;LYCEE GENERAL PRIVE SAINTE MARIE;Terminale;Lycéens de Terminale;F;Créteil
18;18;LYCEE GENERAL PRIVE SAINTE MARIE;Terminale;Lycéens de Terminale;M;Créteil
55;55;LYCEE GENERAL PRIVE SAINT GERMAIN;Terminale;Lycéens de Terminale;F;Créteil
50;48;LYCEE GENERAL PRIVE SAINT GERMAIN;Terminale;Lycéens de Terminale;M;Créteil
0;;LYCEE GENERAL PRIVE SAINT GERMAIN;Terminale;Non scolarisés;M;Créteil
28;27;LYCEE GENERAL PRIVE SAINT JOSEPH LA SALLE;Terminale;Lycéens de Terminale;F;Créteil
34;33;LYCEE GENERAL PRIVE SAINT JOSEPH LA SALLE;Terminale;Lycéens de Terminale;M;Créteil
13;10;Lycée Geoffroy-St-Hilaire;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
8;8;Lycée Geoffroy-St-Hilaire;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
2;2;Lycée Geoffroy-St-Hilaire;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
0;;Lycée Geoffroy-St-Hilaire;Première;Autres;F;Versailles
0;;Lycée Geoffroy-St-Hilaire;Première;Autres;M;Versailles
311;285;Lycée Geoffroy-St-Hilaire;Terminale;Lycéens de Terminale;F;Versailles
279;242;Lycée Geoffroy-St-Hilaire;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Geoffroy-St-Hilaire;Terminale;Non scolarisés;M;Versailles
5;4;Lycée George Sand;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
1;1;Lycée George Sand;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
0;;Lycée George Sand;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
1;;Lycée George Sand;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée George Sand;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
0;;Lycée George Sand;Seconde;Autres;M;Versailles
100;89;Lycée George Sand;Terminale;Lycéens de Terminale;F;Créteil
256;233;Lycée George Sand;Terminale;Lycéens de Terminale;F;Versailles
66;53;Lycée George Sand;Terminale;Lycéens de Terminale;M;Créteil
194;166;Lycée George Sand;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée George Sand;Terminale;Non scolarisés;M;Versailles
0;;Lycée Georges Braque;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
4;;Lycée Georges Braque;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
8;4;Lycée Georges Braque;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
2;2;Lycée Georges Braque;BTS - BTSA - BTSM;Non scolarisés;F;Versailles
2;2;Lycée Georges Braque;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
1;1;Lycée Georges Braque;Classe de remise à niveau (Scientifique, pour entrer en BTS, ...);Non scolarisés;F;Versailles
4;4;Lycée Georges Braque;DCG;Etudiants (réorientation, mise à niveau);F;Versailles
6;6;Lycée Georges Braque;DCG;Etudiants (réorientation, mise à niveau);M;Versailles
1;;Lycée Georges Braque;DCG;Non scolarisés;F;Versailles
7;6;Lycée Georges Braque;Mentions complémentaires;Etudiants (réorientation, mise à niveau);F;Versailles
8;8;Lycée Georges Braque;Mentions complémentaires;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Georges Braque;Première;Autres;M;Versailles
229;207;Lycée Georges Braque;Terminale;Lycéens de Terminale;F;Versailles
144;119;Lycée Georges Braque;Terminale;Lycéens de Terminale;M;Versailles
0;;Lycée Georges Brassens;Autre formation du supérieur;Etudiants (réorientation, mise à niveau);M;Versailles
0;;Lycée Georges Brassens;Autre formation du supérieur;Non scolarisés;F;Versailles
2;1;Lycée Georges Brassens;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Créteil
1;;Lycée Georges Brassens;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);F;Versailles
3;2;Lycée Georges Brassens;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Créteil
5;4;Lycée Georges Brassens;BTS - BTSA - BTSM;Etudiants (réorientation, mise à niveau);M;Versailles
1;1;Lycée Georges Brassens;BTS - BTSA - BTSM;Non scolarisés;F;Créteil
1;1;Lycée Georges Brassens;BTS - BTSA - BTSM;Non scolarisés;M;Créteil
0;;Lycée Georges Brassens;BTS - BTSA - BTSM;Non scolarisés;M;Versailles
